ID (read-only),Parent ID (read-only),Date (UTC),Type,Tag,From Wallet (read-only),From Wallet ID,From Amount,From Currency,To Wallet (read-only),To Wallet ID,To Amount,To Currency,Fee Amount,Fee Currency,Net Worth Amount,Net Worth Currency,Fee Worth Amount,Fee Worth Currency,Net Value (read-only),Fee Value (read-only),Value Currency (read-only),Deleted,From Source (read-only),To Source (read-only),Negative Balances (read-only),Missing Rates (read-only),Missing Cost Basis (read-only),Synced To Accounting At (UTC read-only),TxSrc,TxDest,TxHash,Description
1EAC25F7E39762C2BD6CF25E3A503338,,2022-05-24 00:28:33,deposit,reward,,,0.0,,Crypto.com;crypto_com,1C1E2D4CC882CE767F89E5C8EC66930A,37.07213425,CRO;3219,0.0,,6.8240361034,USD;10,0.0,,6.8240361034,0.0,USD;10,false,,csv,false,false,,,,,,Crypto Earn
8E822F433C0718BFEA3691CA0A7F30D1,,2022-05-30 23:27:22,transfer,,tbk-metamask-2;bsc,E5969FD32B1E08E2CCD386A0443BB7A7,5000.0,BUSD;4258,Crypto.com;crypto_com,1C1E2D4CC882CE767F89E5C8EC66930A,5000.0,BUSD;4258,0.0,,5000.0,USD;10,,,5000.0,0.0,USD;10,false,api,csv,false,false,,,0x7f68038ff73d27b98d2da633d3e52d5ddcde3537,,7c5cdc6639f2d9791ea6aafb05e0fa8c0c7204557cc261eb14d32b693d9204dd,BUSD (BSC) Deposit
E2DF2002063411A13DAA68E863F93918,,2022-05-31 00:10:01,deposit,reward,,,0.0,,Crypto.com;crypto_com,1C1E2D4CC882CE767F89E5C8EC66930A,36.5147133,CRO;3219,0.0,,6.8442220098,USD;10,0.0,,6.8442220098,0.0,USD;10,false,,csv,false,false,,,,,,Crypto Earn
4C43CE77F2268B6BCD60D10A4986C784,,2022-05-31 00:10:02,deposit,reward,,,0.0,,Crypto.com;crypto_com,1C1E2D4CC882CE767F89E5C8EC66930A,14.21829407,USDC;3054,0.0,,14.21829407,USD;10,0.0,,14.21829407,0.0,USD;10,false,,csv,false,false,,,,,,Crypto Earn
A2097281600592355E11FD8BF87EFB19,,2022-05-31 00:10:03,deposit,reward,,,0.0,,Crypto.com;crypto_com,1C1E2D4CC882CE767F89E5C8EC66930A,5.04267637,USDC;3054,0.0,,5.04267637,USD;10,0.0,,5.04267637,0.0,USD;10,false,,csv,false,false,,,,,,Crypto Earn
B417473EC564782220D9E4D9CD2B3FA7,,2022-05-31 00:10:04,deposit,reward,,,0.0,,Crypto.com;crypto_com,1C1E2D4CC882CE767F89E5C8EC66930A,37.07213425,CRO;3219,0.0,,6.9487035295,USD;10,0.0,,6.9487035295,0.0,USD;10,false,,csv,false,false,,,,,,Crypto Earn
799F35EE21BA6163FA1BB2F0B56A85FE,,2022-05-31 00:10:52,trade,,Crypto.com;crypto_com,1C1E2D4CC882CE767F89E5C8EC66930A,5000.0,BUSD;4258,Crypto.com;crypto_com,1C1E2D4CC882CE767F89E5C8EC66930A,5000.0,USDC;3054,0.0,,5000.0,USD;10,0.0,,5000.0,0.0,USD;10,false,csv,csv,false,false,,,,,,BUSD -> USDC
03557DB26737916DA7DD392E80E8AB3B,,2022-05-31 00:11:43,trade,,Crypto.com;crypto_com,1C1E2D4CC882CE767F89E5C8EC66930A,5164.522772,USDC;3054,Crypto.com;crypto_com,1C1E2D4CC882CE767F89E5C8EC66930A,26508.04,CRO;3219,0.0,,5164.522772,USD;10,0.0,,5164.522772,0.0,USD;10,false,csv,csv,false,false,,,,,,USDC -> CRO
5FDA35A47DEF717B37CD58788C49613E,,2022-06-07 01:57:24,deposit,reward,,,0.0,,Crypto.com;crypto_com,1C1E2D4CC882CE767F89E5C8EC66930A,36.5147133,CRO;3219,0.0,,6.1864513371,USD;10,0.0,,6.1864513371,0.0,USD;10,false,,csv,false,false,,,,,,Crypto Earn
A99F0F5E83C204E63BA6A1BD8AEC15B2,,2022-06-07 01:57:25,deposit,reward,,,0.0,,Crypto.com;crypto_com,1C1E2D4CC882CE767F89E5C8EC66930A,37.07213425,CRO;3219,0.0,,6.2808915577,USD;10,0.0,,6.2808915577,0.0,USD;10,false,,csv,false,false,,,,,,Crypto Earn
96AA94EBF58C6BAA18562DB3757C5661,,2022-06-07 01:57:25,deposit,reward,,,0.0,,Crypto.com;crypto_com,1C1E2D4CC882CE767F89E5C8EC66930A,5.04267637,USDC;3054,0.0,,5.04267637,USD;10,0.0,,5.04267637,0.0,USD;10,false,,csv,false,false,,,,,,Crypto Earn
7EE8AA87DD7760F853CDEB9E39852A69,,2022-06-07 01:57:26,deposit,reward,,,0.0,,Crypto.com;crypto_com,1C1E2D4CC882CE767F89E5C8EC66930A,31.01045385,CRO;3219,0.0,,5.2539003143,USD;10,0.0,,5.2539003143,0.0,USD;10,false,,csv,false,false,,,,,,Crypto Earn
7FB5F1366AF8608C50BDCBB4F1DA46DA,,2022-06-07 01:57:27,deposit,reward,,,0.0,,Crypto.com;crypto_com,1C1E2D4CC882CE767F89E5C8EC66930A,14.21829407,USDC;3054,0.0,,14.21829407,USD;10,0.0,,14.21829407,0.0,USD;10,false,,csv,false,false,,,,,,Crypto Earn
2D0379C0C5CC865161E096575CE44192,,2022-06-14 01:50:42,deposit,reward,,,0.0,,Crypto.com;crypto_com,1C1E2D4CC882CE767F89E5C8EC66930A,36.5147133,CRO;3219,0.0,,3.9337864084,USD;10,0.0,,3.9337864084,0.0,USD;10,false,,csv,false,false,,,,,,Crypto Earn
2FCC1446C11BA847FE14B44FE180D5E7,,2022-06-14 01:50:43,deposit,reward,,,0.0,,Crypto.com;crypto_com,1C1E2D4CC882CE767F89E5C8EC66930A,37.07213425,CRO;3219,0.0,,3.9938382274,USD;10,0.0,,3.9938382274,0.0,USD;10,false,,csv,false,false,,,,,,Crypto Earn
E326B7A34DED2F72D2E77A6020D9E080,,2022-06-14 01:50:43,deposit,reward,,,0.0,,Crypto.com;crypto_com,1C1E2D4CC882CE767F89E5C8EC66930A,5.04267637,USDC;3054,0.0,,5.04267637,USD;10,0.0,,5.04267637,0.0,USD;10,false,,csv,false,false,,,,,,Crypto Earn
2705BF8521A343AE852C0E2C86D97D46,,2022-06-14 01:50:44,deposit,reward,,,0.0,,Crypto.com;crypto_com,1C1E2D4CC882CE767F89E5C8EC66930A,31.01045385,CRO;3219,0.0,,3.3408040444,USD;10,0.0,,3.3408040444,0.0,USD;10,false,,csv,false,false,,,,,,Crypto Earn
C697E1D7B81038B8EE81282C58E5501B,,2022-06-14 01:50:45,deposit,reward,,,0.0,,Crypto.com;crypto_com,1C1E2D4CC882CE767F89E5C8EC66930A,14.21829407,USDC;3054,0.0,,14.21829407,USD;10,0.0,,14.21829407,0.0,USD;10,false,,csv,false,false,,,,,,Crypto Earn
365DC735104A58B3D7EC2138A8B525AA,,2022-06-20 01:54:14,deposit,reward,,,0.0,,Crypto.com;crypto_com,1C1E2D4CC882CE767F89E5C8EC66930A,4.32229403,USDC;3054,0.0,,4.32229403,USD;10,0.0,,4.32229403,0.0,USD;10,false,,csv,false,false,,,,,,Crypto Earn
540FA60C9018814DEE622C837816F1C8,,2022-06-21 01:54:38,deposit,reward,,,0.0,,Crypto.com;crypto_com,1C1E2D4CC882CE767F89E5C8EC66930A,36.5147133,CRO;3219,0.0,,4.1335498717,USD;10,0.0,,4.1335498717,0.0,USD;10,false,,csv,false,false,,,,,,Crypto Earn
1AE4F0BD6EFD95F847B88A4165418CE6,,2022-06-21 01:54:39,deposit,reward,,,0.0,,Crypto.com;crypto_com,1C1E2D4CC882CE767F89E5C8EC66930A,31.01045385,CRO;3219,0.0,,3.5104549906,USD;10,0.0,,3.5104549906,0.0,USD;10,false,,csv,false,false,,,,,,Crypto Earn
12AAB8D53D172030C7866FCED43DFEFA,,2022-06-21 01:54:39,deposit,reward,,,0.0,,Crypto.com;crypto_com,1C1E2D4CC882CE767F89E5C8EC66930A,37.07213425,CRO;3219,0.0,,4.1966512106,USD;10,0.0,,4.1966512106,0.0,USD;10,false,,csv,false,false,,,,,,Crypto Earn
423E2C118EBF9BE6867FB152D214B842,,2022-06-21 01:54:40,deposit,reward,,,0.0,,Crypto.com;crypto_com,1C1E2D4CC882CE767F89E5C8EC66930A,14.21829407,USDC;3054,0.0,,14.21829407,USD;10,0.0,,14.21829407,0.0,USD;10,false,,csv,false,false,,,,,,Crypto Earn
A4134E7D4EDD6F9DBD5EA9385FA8DBD2,,2022-06-28 01:12:56,deposit,reward,,,0.0,,Crypto.com;crypto_com,1C1E2D4CC882CE767F89E5C8EC66930A,36.5147133,CRO;3219,0.0,,4.4638736393,USD;10,0.0,,4.4638736393,0.0,USD;10,false,,csv,false,false,,,,,,Crypto Earn
EDD824F2591B28DAE58DDCDB89E236C4,,2022-06-28 01:12:57,deposit,reward,,,0.0,,Crypto.com;crypto_com,1C1E2D4CC882CE767F89E5C8EC66930A,37.07213425,CRO;3219,0.0,,4.5320175862,USD;10,0.0,,4.5320175862,0.0,USD;10,false,,csv,false,false,,,,,,Crypto Earn
344E367CD5C5AA70BDD38E440C42C755,,2022-06-28 01:12:58,deposit,reward,,,0.0,,Crypto.com;crypto_com,1C1E2D4CC882CE767F89E5C8EC66930A,31.01045385,CRO;3219,0.0,,3.7925150778,USD;10,0.0,,3.7925150778,0.0,USD;10,false,,csv,false,false,,,,,,Crypto Earn
31043367AD2E081154568DD677B568C8,,2022-06-28 01:12:59,deposit,reward,,,0.0,,Crypto.com;crypto_com,1C1E2D4CC882CE767F89E5C8EC66930A,14.21829407,USDC;3054,0.0,,14.21829407,USD;10,0.0,,14.21829407,0.0,USD;10,false,,csv,false,false,,,,,,Crypto Earn
8AB6391DD0428E6DF38EAAD39DD7DDD9,,2022-07-05 01:42:58,deposit,reward,,,0.0,,Crypto.com;crypto_com,1C1E2D4CC882CE767F89E5C8EC66930A,36.5147133,CRO;3219,0.0,,4.2495499961,USD;10,0.0,,4.2495499961,0.0,USD;10,false,,csv,false,false,,,,,,Crypto Earn
6628141A9D159AC0DA58CEEBCD9CE0DF,,2022-07-05 01:43:00,deposit,reward,,,0.0,,Crypto.com;crypto_com,1C1E2D4CC882CE767F89E5C8EC66930A,31.01045385,CRO;3219,0.0,,3.6089691559,USD;10,0.0,,3.6089691559,0.0,USD;10,false,,csv,false,false,,,,,,Crypto Earn
3136D466A9D862659706858DE3183D5A,,2022-07-05 01:43:00,deposit,reward,,,0.0,,Crypto.com;crypto_com,1C1E2D4CC882CE767F89E5C8EC66930A,37.07213425,CRO;3219,0.0,,4.3144221526,USD;10,0.0,,4.3144221526,0.0,USD;10,false,,csv,false,false,,,,,,Crypto Earn
E4FD7D365CF7C42345CB762CE142AFA0,,2022-07-05 01:43:01,deposit,reward,,,0.0,,Crypto.com;crypto_com,1C1E2D4CC882CE767F89E5C8EC66930A,14.21829407,USDC;3054,0.0,,14.21829407,USD;10,0.0,,14.21829407,0.0,USD;10,false,,csv,false,false,,,,,,Crypto Earn
74C6B7AC59254F70772CA57F5BDB119D,,2022-07-09 00:44:28,deposit,reward,,,0.0,,Crypto.com;crypto_com,1C1E2D4CC882CE767F89E5C8EC66930A,1.55397066,USDC;3054,0.0,,1.55397066,USD;10,0.0,,1.55397066,0.0,USD;10,false,,csv,false,false,,,,,,Crypto Earn
9B3562F7C26331FC44C7873918265DE7,,2022-07-12 00:40:03,deposit,reward,,,0.0,,Crypto.com;crypto_com,1C1E2D4CC882CE767F89E5C8EC66930A,36.5147133,CRO;3219,0.0,,4.0637694489,USD;10,0.0,,4.0637694489,0.0,USD;10,false,,csv,false,false,,,,,,Crypto Earn
3DF038B31A65E6D6759F3AD8769131DC,,2022-07-12 00:40:04,deposit,reward,,,0.0,,Crypto.com;crypto_com,1C1E2D4CC882CE767F89E5C8EC66930A,14.21829407,USDC;3054,0.0,,14.21829407,USD;10,0.0,,14.21829407,0.0,USD;10,false,,csv,false,false,,,,,,Crypto Earn
DD3D974928DFFC042B73CA15DB3B4D1F,,2022-07-12 00:40:05,deposit,reward,,,0.0,,Crypto.com;crypto_com,1C1E2D4CC882CE767F89E5C8EC66930A,37.07213425,CRO;3219,0.0,,4.125805544,USD;10,0.0,,4.125805544,0.0,USD;10,false,,csv,false,false,,,,,,Crypto Earn
1BBB84135D5699742D3C2490D540F87B,,2022-07-12 00:40:06,deposit,reward,,,0.0,,Crypto.com;crypto_com,1C1E2D4CC882CE767F89E5C8EC66930A,31.01045385,CRO;3219,0.0,,3.451193329,USD;10,0.0,,3.451193329,0.0,USD;10,false,,csv,false,false,,,,,,Crypto Earn
154714692C8FA4EB768FCE7A44EE9226,,2022-07-16 01:26:50,deposit,reward,,,0.0,,Crypto.com;crypto_com,1C1E2D4CC882CE767F89E5C8EC66930A,1.55397066,USDC;3054,0.0,,1.55397066,USD;10,0.0,,1.55397066,0.0,USD;10,false,,csv,false,false,,,,,,Crypto Earn
30200A05E594849C89F22C1DA43E2EF9,,2022-07-18 00:22:31,deposit,reward,,,0.0,,Crypto.com;crypto_com,1C1E2D4CC882CE767F89E5C8EC66930A,31.29832569,CRO;3219,0.0,,3.7359789104,USD;10,0.0,,3.7359789104,0.0,USD;10,false,,csv,false,false,,,,,,Crypto Earn
83922FD2FA532053AD8270E1C1A1A90D,,2022-07-18 00:22:32,deposit,reward,,,0.0,,Crypto.com;crypto_com,1C1E2D4CC882CE767F89E5C8EC66930A,12.1871092,USDC;3054,0.0,,12.1871092,USD;10,0.0,,12.1871092,0.0,USD;10,false,,csv,false,false,,,,,,Crypto Earn
2743E3CC2641E89A6252ABCD6F1CD9B1,,2022-07-18 00:22:33,deposit,reward,,,0.0,,Crypto.com;crypto_com,1C1E2D4CC882CE767F89E5C8EC66930A,31.77611507,CRO;3219,0.0,,3.7930110681,USD;10,0.0,,3.7930110681,0.0,USD;10,false,,csv,false,false,,,,,,Crypto Earn
B58C4CA3DB5ACFE77E45C2AE77258A7D,,2022-07-19 01:22:06,deposit,reward,,,0.0,,Crypto.com;crypto_com,1C1E2D4CC882CE767F89E5C8EC66930A,31.01045385,CRO;3219,0.0,,3.963876959,USD;10,0.0,,3.963876959,0.0,USD;10,false,,csv,false,false,,,,,,Crypto Earn
78EE5973B01BBF065A053D0FA62AC809,,2022-07-23 01:21:51,deposit,reward,,,0.0,,Crypto.com;crypto_com,1C1E2D4CC882CE767F89E5C8EC66930A,1.55397066,USDC;3054,0.0,,1.55397066,USD;10,0.0,,1.55397066,0.0,USD;10,false,,csv,false,false,,,,,,Crypto Earn
1F1DDE114B8CA011D2711F88C55E8C8F,,2022-07-26 01:08:22,deposit,reward,,,0.0,,Crypto.com;crypto_com,1C1E2D4CC882CE767F89E5C8EC66930A,31.01045385,CRO;3219,0.0,,3.6474958113,USD;10,0.0,,3.6474958113,0.0,USD;10,false,,csv,false,false,,,,,,Crypto Earn
95AF48B86919FC3FDDDBD741E240CFBE,,2022-07-26 01:08:22,deposit,reward,,,0.0,,Crypto.com;crypto_com,1C1E2D4CC882CE767F89E5C8EC66930A,55.7268554,CRO;3219,0.0,,6.5546758081,USD;10,0.0,,6.5546758081,0.0,USD;10,false,,csv,false,false,,,,,,Crypto Earn
AA9E357CF2EDB204443240534EE9EA0D,,2022-07-29 15:10:46,trade,,Crypto.com;crypto_com,1C1E2D4CC882CE767F89E5C8EC66930A,100.0,USDC;3054,Crypto.com;crypto_com,1C1E2D4CC882CE767F89E5C8EC66930A,718.14,CRO;3219,0.0,,100.0,USD;10,0.0,,100.0,0.0,USD;10,false,csv,csv,false,false,,,,,,USDC -> CRO
909873E9F427CED1511788F49EE47C37,,2022-07-30 00:17:54,deposit,reward,,,0.0,,Crypto.com;crypto_com,1C1E2D4CC882CE767F89E5C8EC66930A,1.55397066,USDC;3054,0.0,,1.55397066,USD;10,0.0,,1.55397066,0.0,USD;10,false,,csv,false,false,,,,,,Crypto Earn
DBA68F43AE58163B00CC91BFC641E7E4,,2022-08-02 00:12:09,deposit,reward,,,0.0,,Crypto.com;crypto_com,1C1E2D4CC882CE767F89E5C8EC66930A,55.7268554,CRO;3219,0.0,,7.6212049173,USD;10,0.0,,7.6212049173,0.0,USD;10,false,,csv,false,false,,,,,,Crypto Earn
2DD299F5F842E3B4874E75631D7B7EC9,,2022-08-02 00:12:09,deposit,reward,,,0.0,,Crypto.com;crypto_com,1C1E2D4CC882CE767F89E5C8EC66930A,31.01045385,CRO;3219,0.0,,4.2409897647,USD;10,0.0,,4.2409897647,0.0,USD;10,false,,csv,false,false,,,,,,Crypto Earn
3C248D9AB64CA93BB9A7231E49091715,,2022-08-06 00:43:57,deposit,reward,,,0.0,,Crypto.com;crypto_com,1C1E2D4CC882CE767F89E5C8EC66930A,1.55397066,USDC;3054,0.0,,1.55397066,USD;10,0.0,,1.55397066,0.0,USD;10,false,,csv,false,false,,,,,,Crypto Earn
4458D20F44BF2023B848FD953C2ECCEA,,2022-08-09 05:37:16,deposit,reward,,,0.0,,Crypto.com;crypto_com,1C1E2D4CC882CE767F89E5C8EC66930A,31.01045385,CRO;3219,0.0,,4.6268678528,USD;10,0.0,,4.6268678528,0.0,USD;10,false,,csv,false,false,,,,,,Crypto Earn
71A28B0FE0C40F41896B279FED40BEDC,,2022-08-09 05:37:17,deposit,reward,,,0.0,,Crypto.com;crypto_com,1C1E2D4CC882CE767F89E5C8EC66930A,55.7268554,CRO;3219,0.0,,8.3146411541,USD;10,0.0,,8.3146411541,0.0,USD;10,false,,csv,false,false,,,,,,Crypto Earn
4E91E90A62E3FBE28F71AAD19250D43D,,2022-08-13 01:13:47,deposit,reward,,,0.0,,Crypto.com;crypto_com,1C1E2D4CC882CE767F89E5C8EC66930A,1.55397066,USDC;3054,0.0,,1.55397066,USD;10,0.0,,1.55397066,0.0,USD;10,false,,csv,false,false,,,,,,Crypto Earn
4062EE53411415F0DE477984A4E054BE,,2022-08-16 00:37:28,deposit,reward,,,0.0,,Crypto.com;crypto_com,1C1E2D4CC882CE767F89E5C8EC66930A,55.7268554,CRO;3219,0.0,,8.2624411205,USD;10,0.0,,8.2624411205,0.0,USD;10,false,,csv,false,false,,,,,,Crypto Earn
8C8DD23D3112532E166E726273245DD6,,2022-08-16 00:37:28,deposit,reward,,,0.0,,Crypto.com;crypto_com,1C1E2D4CC882CE767F89E5C8EC66930A,31.01045385,CRO;3219,0.0,,4.5978199777,USD;10,0.0,,4.5978199777,0.0,USD;10,false,,csv,false,false,,,,,,Crypto Earn
411F82FD97EB22E6F90774FB65DCBC11,,2022-08-20 01:21:38,deposit,reward,,,0.0,,Crypto.com;crypto_com,1C1E2D4CC882CE767F89E5C8EC66930A,1.55397066,USDC;3054,0.0,,1.55397066,USD;10,0.0,,1.55397066,0.0,USD;10,false,,csv,false,false,,,,,,Crypto Earn
A515C9208503458FFC484AD6494159D4,,2022-08-23 01:18:56,deposit,reward,,,0.0,,Crypto.com;crypto_com,1C1E2D4CC882CE767F89E5C8EC66930A,31.01045385,CRO;3219,0.0,,3.9220746728,USD;10,0.0,,3.9220746728,0.0,USD;10,false,,csv,false,false,,,,,,Crypto Earn
E0C7DF4FAC7FB87AF1EB15258C6E8452,,2022-08-23 01:18:57,deposit,reward,,,0.0,,Crypto.com;crypto_com,1C1E2D4CC882CE767F89E5C8EC66930A,55.7268554,CRO;3219,0.0,,7.0481034949,USD;10,0.0,,7.0481034949,0.0,USD;10,false,,csv,false,false,,,,,,Crypto Earn
A120D3369B2B14CA2E9C1640ADA0FDE7,,2022-08-27 01:24:33,deposit,reward,,,0.0,,Crypto.com;crypto_com,1C1E2D4CC882CE767F89E5C8EC66930A,1.55397066,USDC;3054,0.0,,1.55397066,USD;10,0.0,,1.55397066,0.0,USD;10,false,,csv,false,false,,,,,,Crypto Earn
DD864FE3B2DA43D4980E926EF97C439E,,2022-08-29 00:58:42,deposit,reward,,,0.0,,Crypto.com;crypto_com,1C1E2D4CC882CE767F89E5C8EC66930A,26.58038902,CRO;3219,0.0,,3.0750561079,USD;10,0.0,,3.0750561079,0.0,USD;10,false,,csv,false,false,,,,,,Crypto Earn
01C6A0FA3340A22A7E83E0F3AD7FB2C7,,2022-08-30 03:09:37,deposit,reward,,,0.0,,Crypto.com;crypto_com,1C1E2D4CC882CE767F89E5C8EC66930A,55.7268554,CRO;3219,0.0,,6.7645748909,USD;10,0.0,,6.7645748909,0.0,USD;10,false,,csv,false,false,,,,,,Crypto Earn
9386D580D2574D2D6B3F84BD6F8E7ADC,,2022-09-03 01:10:45,deposit,reward,,,0.0,,Crypto.com;crypto_com,1C1E2D4CC882CE767F89E5C8EC66930A,1.55397066,USDC;3054,0.0,,1.55397066,USD;10,0.0,,1.55397066,0.0,USD;10,false,,csv,false,false,,,,,,Crypto Earn
EE9AFB8FD741C74831AD26D351BAC485,,2022-09-06 02:58:11,deposit,reward,,,0.0,,Crypto.com;crypto_com,1C1E2D4CC882CE767F89E5C8EC66930A,55.7268554,CRO;3219,0.0,,6.6074253158,USD;10,0.0,,6.6074253158,0.0,USD;10,false,,csv,false,false,,,,,,Crypto Earn
CD4AC3EB067423DB0FDD67551DDE3783,,2022-09-10 01:36:24,deposit,reward,,,0.0,,Crypto.com;crypto_com,1C1E2D4CC882CE767F89E5C8EC66930A,1.55397066,USDC;3054,0.0,,1.55397066,USD;10,0.0,,1.55397066,0.0,USD;10,false,,csv,false,false,,,,,,Crypto Earn
2F04D89C47C66D7975ED56BE91B230F0,,2022-09-13 00:11:32,deposit,reward,,,0.0,,Crypto.com;crypto_com,1C1E2D4CC882CE767F89E5C8EC66930A,55.7268554,CRO;3219,0.0,,6.6752740516,USD;10,0.0,,6.6752740516,0.0,USD;10,false,,csv,false,false,,,,,,Crypto Earn
5C1EA1084EB8AF7A176404555EE22403,,2022-09-17 00:31:09,deposit,reward,,,0.0,,Crypto.com;crypto_com,1C1E2D4CC882CE767F89E5C8EC66930A,1.55397066,USDC;3054,0.0,,1.55397066,USD;10,0.0,,1.55397066,0.0,USD;10,false,,csv,false,false,,,,,,Crypto Earn
FDD79F6D9E5578BED662A1C5F52053C0,,2022-09-17 00:31:11,deposit,reward,,,0.0,,Crypto.com;crypto_com,1C1E2D4CC882CE767F89E5C8EC66930A,2.5890411,USDC;3054,0.0,,2.5890411,USD;10,0.0,,2.5890411,0.0,USD;10,false,,csv,false,false,,,,,,Crypto Earn
C10C68FEB8415601E2DE37ABFD7119DE,,2022-09-20 00:55:28,deposit,reward,,,0.0,,Crypto.com;crypto_com,1C1E2D4CC882CE767F89E5C8EC66930A,55.7268554,CRO;3219,0.0,,5.7183763211,USD;10,0.0,,5.7183763211,0.0,USD;10,false,,csv,false,false,,,,,,Crypto Earn
AC65E8BCEDA7CA392F9BD7322F12E567,,2022-09-24 01:38:06,deposit,reward,,,0.0,,Crypto.com;crypto_com,1C1E2D4CC882CE767F89E5C8EC66930A,2.5890411,USDC;3054,0.0,,2.5890411,USD;10,0.0,,2.5890411,0.0,USD;10,false,,csv,false,false,,,,,,Crypto Earn
08473A49EB49555CBF4C06D2DE751936,,2022-09-24 01:38:07,deposit,reward,,,0.0,,Crypto.com;crypto_com,1C1E2D4CC882CE767F89E5C8EC66930A,1.55397066,USDC;3054,0.0,,1.55397066,USD;10,0.0,,1.55397066,0.0,USD;10,false,,csv,false,false,,,,,,Crypto Earn
FCD5FE21CDF8CC5F971019209A5CC401,,2022-09-27 01:13:07,deposit,reward,,,0.0,,Crypto.com;crypto_com,1C1E2D4CC882CE767F89E5C8EC66930A,55.7268554,CRO;3219,0.0,,6.3793935897,USD;10,0.0,,6.3793935897,0.0,USD;10,false,,csv,false,false,,,,,,Crypto Earn
29A58F4B5279E2F9B894199F3F9CE866,,2022-09-27 07:58:00,trade,,Crypto.com;crypto_com,1C1E2D4CC882CE767F89E5C8EC66930A,28437.61,CRO;3219,Crypto.com;crypto_com,1C1E2D4CC882CE767F89E5C8EC66930A,3228.002776,USDC;3054,0.0,,3228.002776,USD;10,0.0,,3228.002776,0.0,USD;10,false,csv,csv,false,false,,,,,,CRO -> USDC
6A46C4ED0305CD976CE356F356F1ED58,,2022-09-30 01:29:22,deposit,reward,,,0.0,,Crypto.com;crypto_com,1C1E2D4CC882CE767F89E5C8EC66930A,1.33197485,USDC;3054,0.0,,1.33197485,USD;10,0.0,,1.33197485,0.0,USD;10,false,,csv,false,false,,,,,,Crypto Earn
DB122331333F32F77953903B52794A5A,,2022-10-01 00:43:54,deposit,reward,,,0.0,,Crypto.com;crypto_com,1C1E2D4CC882CE767F89E5C8EC66930A,2.5890411,USDC;3054,0.0,,2.5890411,USD;10,0.0,,2.5890411,0.0,USD;10,false,,csv,false,false,,,,,,Crypto Earn
C0470664E50D05AE7166A6566519642A,,2022-10-04 00:20:11,deposit,reward,,,0.0,,Crypto.com;crypto_com,1C1E2D4CC882CE767F89E5C8EC66930A,55.7268554,CRO;3219,0.0,,6.0332249453,USD;10,0.0,,6.0332249453,0.0,USD;10,false,,csv,false,false,,,,,,Crypto Earn
7E97B4CE800FC02DF869C68956477231,,2022-10-08 01:03:25,deposit,reward,,,0.0,,Crypto.com;crypto_com,1C1E2D4CC882CE767F89E5C8EC66930A,2.5890411,USDC;3054,0.0,,2.5890411,USD;10,0.0,,2.5890411,0.0,USD;10,false,,csv,false,false,,,,,,Crypto Earn
ABB4BDDB593562690FC2247823283A07,,2022-10-11 01:22:33,deposit,reward,,,0.0,,Crypto.com;crypto_com,1C1E2D4CC882CE767F89E5C8EC66930A,55.7268554,CRO;3219,0.0,,5.6019229442,USD;10,0.0,,5.6019229442,0.0,USD;10,false,,csv,false,false,,,,,,Crypto Earn
5D038D020D09559DA7E6A11E7967137E,,2022-10-15 01:35:12,deposit,reward,,,0.0,,Crypto.com;crypto_com,1C1E2D4CC882CE767F89E5C8EC66930A,2.5890411,USDC;3054,0.0,,2.5890411,USD;10,0.0,,2.5890411,0.0,USD;10,false,,csv,false,false,,,,,,Crypto Earn
29235BFA173804FD95DEF99352BD2124,,2022-10-17 00:46:39,deposit,reward,,,0.0,,Crypto.com;crypto_com,1C1E2D4CC882CE767F89E5C8EC66930A,47.76587605,CRO;3219,0.0,,4.9141818165,USD;10,0.0,,4.9141818165,0.0,USD;10,false,,csv,false,false,,,,,,Crypto Earn
C8652140DBD765AF527DCF52957A2C10,,2022-10-22 01:35:11,deposit,reward,,,0.0,,Crypto.com;crypto_com,1C1E2D4CC882CE767F89E5C8EC66930A,2.5890411,USDC;3054,0.0,,2.5890411,USD;10,0.0,,2.5890411,0.0,USD;10,false,,csv,false,false,,,,,,Crypto Earn
735E7C323A1CDAD1DFD8E5E7CE7E2EA9,,2022-10-29 01:21:05,deposit,reward,,,0.0,,Crypto.com;crypto_com,1C1E2D4CC882CE767F89E5C8EC66930A,2.5890411,USDC;3054,0.0,,2.5890411,USD;10,0.0,,2.5890411,0.0,USD;10,false,,csv,false,false,,,,,,Crypto Earn
A12CFB03FA19392901F0AE50C3A9A379,,2022-11-05 00:28:53,deposit,reward,,,0.0,,Crypto.com;crypto_com,1C1E2D4CC882CE767F89E5C8EC66930A,2.5890411,USDC;3054,0.0,,2.5890411,USD;10,0.0,,2.5890411,0.0,USD;10,false,,csv,false,false,,,,,,Crypto Earn
890CCE1A4395844C959BAEB31F0FE16E,,2022-11-12 00:26:09,deposit,reward,,,0.0,,Crypto.com;crypto_com,1C1E2D4CC882CE767F89E5C8EC66930A,2.5890411,USDC;3054,0.0,,2.5890411,USD;10,0.0,,2.5890411,0.0,USD;10,false,,csv,false,false,,,,,,Crypto Earn
